Date,Time,Time_S,Sensor UK,Sensor FR,FR Temp,FR Humidity,UK Temp,UK Humidity
10/1/2020,7:15:33,7570,289,385,4.56,86,5.21,86
10/1/2020,7:20:33,7575,289,385,4.56,86,5.24,75
10/1/2020,7:25:33,7580,290,385,4.54,93,5.23,75
10/1/2020,7:30:33,7585,290,385,4.69,93,5.23,75
10/1/2020,7:35:33,7590,290,385,4.68,93,5.22,86
10/1/2020,7:40:33,7595,290,383,4.68,93,5.22,86
10/1/2020,7:45:33,7600,290,382,4.68,93,5.21,86
10/1/2020,7:50:33,7605,289,381,5.56,93,5.19,75
10/1/2020,7:55:33,7610,290,381,6.3,93,5.19,75
10/1/2020,8:00:33,7615,290,382,5.72,93,5.2,75
10/1/2020,8:05:43,7620,290,382,5.72,93,5.2,75
10/1/2020,8:10:43,7625,290,384,5.72,93,5.21,75
10/1/2020,8:15:43,7630,290,385,5.72,93,5.21,75
10/1/2020,8:20:43,7635,290,386,5.77,93,5.21,86
10/1/2020,8:25:43,7640,289,387,5.83,93,5.23,75
10/1/2020,8:30:43,7645,233,387,5.83,93,5.24,75
10/1/2020,8:35:43,7650,290,387,5.83,93,5.24,75
10/1/2020,8:40:43,7655,290,387,5.83,93,5.24,75
10/1/2020,8:45:43,7660,290,387,6.64,93,5.26,75
10/1/2020,8:50:43,7665,290,387,6.83,87,5.27,75
10/1/2020,8:55:43,7670,290,387,7.07,87,5.26,75
10/1/2020,9:00:43,7675,290,388,7.07,87,5.27,75
10/1/2020,9:05:43,7680,290,388,7.07,87,5.28,75
10/1/2020,9:10:43,7685,290,388,7.07,87,5.29,75
10/1/2020,9:15:43,7690,290,388,7.07,87,5.29,75
10/1/2020,9:20:43,7695,290,388,7,87,5.34,75
10/1/2020,9:25:43,7700,290,388,7.05,87,5.37,75
10/1/2020,9:30:43,7705,233,388,7.05,87,5.46,75
10/1/2020,9:35:43,7710,290,388,7.11,87,5.47,75
10/1/2020,9:40:43,7715,290,388,7.11,87,5.61,70
10/1/2020,9:45:43,7720,290,388,7.11,87,5.58,70
10/1/2020,9:50:43,7725,250,388,7.25,93,5.62,70
10/1/2020,9:55:43,7730,290,388,7.28,93,5.6,75
10/1/2020,10:00:43,7735,290,388,7.28,93,5.58,75
10/1/2020,10:05:43,7740,290,388,7.28,93,5.58,75
10/1/2020,10:10:43,7745,289,388,7.28,93,5.62,70
10/1/2020,10:15:43,7750,290,388,7.63,93,5.6,75
10/1/2020,10:20:43,7755,290,388,7.85,93,5.6,75
10/1/2020,10:25:43,7760,290,388,7.85,93,5.69,75
10/1/2020,10:30:43,7765,290,388,7.9,93,5.74,75
10/1/2020,10:35:43,7770,290,388,7.9,93,5.84,75
10/1/2020,10:40:43,7775,290,388,7.9,93,5.74,75
10/1/2020,10:45:43,7780,290,388,8.02,93,5.96,70
10/1/2020,10:50:43,7785,290,388,8.11,93,6,70
10/1/2020,10:55:43,7790,290,388,8.12,93,6.05,70
10/1/2020,11:00:43,7795,290,389,8.12,93,6.17,70
10/1/2020,11:05:43,7800,250,389,8.16,93,6.22,70
10/1/2020,11:10:43,7805,290,389,8.16,100,6.25,70
10/1/2020,11:15:43,7810,290,388,8.35,100,6.25,70
10/1/2020,11:20:43,7815,290,389,8.16,100,6.25,70
10/1/2020,11:25:43,7820,290,389,8.35,100,6.47,70
10/1/2020,11:30:43,7825,290,389,8.35,100,6.56,70
10/1/2020,11:35:43,7830,290,389,8.34,100,6.56,70
10/1/2020,11:40:43,7835,289,389,8.35,100,6.59,70
10/1/2020,11:45:43,7840,290,389,8.34,100,6.59,70
10/1/2020,11:50:43,7845,290,389,8.48,93,6.59,70
10/1/2020,11:55:43,7850,290,389,8.48,93,6.84,70
10/1/2020,12:00:43,7855,290,389,8.48,93,6.86,70
10/1/2020,12:05:43,7860,290,389,8.48,93,6.86,70
10/1/2020,12:10:43,7865,290,389,8.48,100,6.86,70
10/1/2020,12:15:43,7870,290,389,9.11,100,6.98,70
10/1/2020,12:20:43,7875,290,389,9.11,100,6.99,70
10/1/2020,12:25:43,7880,290,389,9.11,100,7.03,70
10/1/2020,12:30:43,7885,290,389,9.11,100,7.01,70
10/1/2020,12:35:43,7890,290,389,9.11,100,7.01,70
10/1/2020,12:40:43,7895,290,389,9.11,100,7.01,70
10/1/2020,12:45:43,7900,290,389,9.05,100,7,70
10/1/2020,12:50:43,7905,290,389,9.11,100,7.04,70
10/1/2020,12:55:43,7910,290,389,9.11,100,7.04,70
10/1/2020,13:00:43,7915,290,389,9.11,100,7.13,70
10/1/2020,13:05:43,7920,290,390,9.16,100,7.13,70
10/1/2020,13:10:43,7925,290,390,9.26,93,7.13,70
10/1/2020,13:15:43,7930,290,390,9.32,93,7.2,65
10/1/2020,13:20:43,7935,290,390,9.26,93,7.2,65
10/1/2020,13:25:43,7940,290,390,9.38,93,7.2,65
10/1/2020,13:30:43,7945,290,390,9.38,93,7.3,65
10/1/2020,13:35:43,7950,290,390,9.37,93,7.3,65
10/1/2020,13:40:43,7955,290,390,9.41,93,7.3,65
10/1/2020,13:45:43,7960,288,390,9.37,93,7.26,65
10/1/2020,13:50:43,7965,287,390,9.36,93,7.28,70
10/1/2020,13:55:43,7970,286,390,9.36,93,7.29,70
10/1/2020,14:00:43,7975,286,390,9.36,93,7.33,70
10/1/2020,14:05:43,7980,285,390,9.05,93,7.32,70
10/1/2020,14:10:43,7985,286,390,9.05,93,7.34,65
10/1/2020,14:15:43,7990,287,390,9.41,100,7.37,65
10/1/2020,14:20:43,7995,287,390,9.41,100,7.33,65
10/1/2020,14:25:43,8000,287,390,9.41,100,7.34,65
10/1/2020,14:30:43,8005,288,390,9.09,100,7.34,65
10/1/2020,14:35:43,8010,289,390,9.09,100,7.33,65
10/1/2020,14:40:43,8015,289,390,9.09,100,7.26,65
10/1/2020,14:45:43,8020,287,390,9.06,100,7.27,65
10/1/2020,15:00:33,8025,230,390,9.06,100,7.28,65
10/1/2020,15:05:33,8030,286,390,8.81,100,7.25,65
10/1/2020,15:10:33,8035,286,390,9.15,100,7.22,65
10/1/2020,15:15:33,8040,287,390,9.15,100,7.2,65
10/1/2020,15:20:33,8045,286,390,9.15,100,7.2,65
10/1/2020,15:25:33,8050,287,390,9.09,100,7.05,65
10/1/2020,15:30:33,8055,287,390,9.15,100,7.02,65
10/1/2020,15:35:33,8060,286,390,9.15,100,7.02,65
10/1/2020,15:40:33,8065,285,391,9.15,100,6.96,65
10/1/2020,15:45:33,8070,285,391,9.03,100,6.96,65
10/1/2020,15:50:33,8075,286,390,9.04,100,6.85,65
10/1/2020,15:55:33,8080,286,391,9.04,100,6.8,65
10/1/2020,16:00:35,8085,286,391,9.04,100,6.85,65
10/1/2020,16:05:33,8090,286,391,8.92,100,6.62,65
10/1/2020,16:10:33,8095,287,391,8.92,100,6.61,65
10/1/2020,16:15:33,8100,235,391,8.92,93,6.61,65
10/1/2020,16:20:33,8105,235,391,8.92,93,6.44,65
10/1/2020,16:25:33,8110,235,391,8.92,93,6.33,65
10/1/2020,16:30:37,8115,287,391,8.92,93,6.29,65
10/1/2020,16:35:33,8120,287,391,8.99,93,6.05,65
10/1/2020,16:40:33,8125,288,391,8.92,93,5.81,70
10/1/2020,16:45:33,8130,287,391,9.05,93,5.65,70
10/1/2020,16:50:33,8135,287,391,9.05,93,5.33,70
10/1/2020,16:55:33,8140,287,391,9.05,93,5.65,70
10/1/2020,17:00:33,8145,287,391,9.05,93,5.33,70
10/1/2020,17:05:33,8150,288,391,9.05,93,5.2,70
10/1/2020,17:10:33,8155,288,391,9.11,93,4.88,75
10/1/2020,17:15:33,8160,288,391,9.12,93,4.79,75
10/1/2020,17:20:33,8165,288,391,9.11,93,4.74,75
10/1/2020,17:25:33,8170,288,391,9.11,93,4.58,75
10/1/2020,17:30:33,8175,288,391,8.66,100,4.6,75
10/1/2020,17:35:33,8180,288,391,8.66,100,4.6,75
10/1/2020,17:40:33,8185,287,392,8.66,100,4.6,75
10/1/2020,17:45:33,8190,287,391,9.07,100,4.52,75
10/1/2020,17:50:33,8195,288,392,9.07,100,4.52,75
10/1/2020,17:55:33,8200,288,392,8.63,100,4.56,75
10/1/2020,18:00:33,8205,288,392,8.62,100,4.52,75
10/1/2020,18:05:33,8210,288,392,8.94,100,4.52,75
10/1/2020,18:10:33,8215,288,392,8.62,100,4.44,75
10/1/2020,18:15:33,8220,288,392,8.99,100,4.43,75
10/1/2020,18:20:33,8225,289,392,8.99,100,4.42,75
10/1/2020,18:25:33,8230,289,392,9,100,4.41,75
10/1/2020,18:30:33,8235,289,392,9,100,4.44,75
10/1/2020,18:35:33,8240,289,392,9,100,4.44,75
10/1/2020,18:40:33,8245,289,392,9,100,4.44,75
10/1/2020,18:45:33,8250,289,392,9.06,100,4.21,75
10/1/2020,18:50:33,8255,289,392,9.06,100,4.22,75
10/1/2020,18:55:33,8260,289,392,9.06,100,4.21,75
10/1/2020,19:00:33,8265,289,392,9.06,100,4.28,75
10/1/2020,19:05:33,8270,289,392,9.01,100,4.24,75
10/1/2020,19:10:33,8275,289,392,9.01,100,4.23,75
10/1/2020,19:15:33,8280,289,392,8.97,100,4.23,75
10/1/2020,19:20:33,8285,289,392,8.97,100,4.1,75
10/1/2020,19:25:33,8290,289,392,9.07,100,4.1,75
10/1/2020,19:30:33,8295,289,392,8.97,100,4.1,75
10/1/2020,19:35:33,8300,289,392,8.37,100,4.05,70
10/1/2020,19:40:33,8305,289,393,8.3,100,3.99,75
10/1/2020,19:45:33,8310,289,393,8.3,100,3.96,75
10/1/2020,19:50:33,8315,289,393,8.37,100,3.97,75
10/1/2020,19:55:33,8320,288,393,8.36,100,3.94,75
10/1/2020,20:00:33,8325,249,393,8.12,100,3.97,75
10/1/2020,20:05:33,8330,289,393,8.12,100,3.94,80
10/1/2020,20:10:33,8335,232,393,8.12,100,3.94,80
10/1/2020,20:15:33,8340,289,393,8.12,100,3.94,80
10/1/2020,20:20:33,8345,289,393,7.81,100,4.05,80
10/1/2020,20:25:33,8350,289,393,7.86,93,4.06,80
10/1/2020,20:30:33,8355,288,393,7.8,93,4.03,75
10/1/2020,20:35:33,8360,288,393,7.8,93,4,75
10/1/2020,20:40:33,8365,288,393,7.8,93,4.03,75
10/1/2020,20:45:33,8370,288,393,7.81,93,3.99,75
10/1/2020,20:50:33,8375,288,393,7.81,93,3.99,75
10/1/2020,20:55:33,8380,288,393,7.81,93,3.85,75
10/1/2020,21:00:33,8385,288,393,7.61,93,3.85,75
10/1/2020,21:05:33,8390,288,393,6.91,93,3.9,75
10/1/2020,21:10:33,8395,288,393,6.91,93,3.89,75
10/1/2020,21:15:33,8400,288,393,6.91,93,3.89,75
10/1/2020,21:20:33,8405,288,393,6.91,93,3.89,75
10/1/2020,21:25:33,8410,288,393,6.91,93,3.89,75
10/1/2020,21:30:33,8415,288,394,6.49,100,3.89,75
10/1/2020,21:35:33,8420,288,394,6.51,100,3.89,75
10/1/2020,21:40:33,8425,288,393,6.51,100,3.95,75
10/1/2020,21:45:33,8430,289,393,6.51,100,4.08,75
10/1/2020,21:50:33,8435,288,393,6.39,93,4.08,75
10/1/2020,21:55:33,8440,232,393,6.39,93,4.1,75
10/1/2020,22:00:33,8445,288,393,6.42,93,4.16,75
10/1/2020,22:05:45,8450,288,393,6.42,93,4.16,75
10/1/2020,22:10:45,8455,236,394,6.42,93,4.3,75
10/1/2020,22:15:45,8460,288,394,6.48,93,4.32,75
10/1/2020,22:20:45,8465,236,394,7.14,93,4.35,86
10/1/2020,22:25:45,8470,288,394,7.14,93,4.39,86
10/1/2020,22:30:45,8475,288,394,6.64,93,4.37,86
10/1/2020,22:35:45,8480,232,394,6.64,93,4.39,86
10/1/2020,22:40:45,8485,288,394,6.64,93,4.37,86
10/1/2020,22:45:45,8490,288,394,7.02,100,4.5,86
10/1/2020,22:50:45,8495,288,394,7.02,100,4.5,86
10/1/2020,22:55:45,8500,288,394,6.33,100,4.66,86
10/1/2020,23:00:45,8505,289,394,6.33,100,4.7,75
10/1/2020,23:05:45,8510,288,395,6.33,100,4.71,75
10/1/2020,23:10:45,8515,288,395,6.26,100,4.67,86
10/1/2020,23:15:45,8520,288,395,6.26,100,4.67,86
10/1/2020,23:20:45,8525,289,395,6.27,100,4.67,86
10/1/2020,23:25:45,8530,236,395,6.27,100,4.82,81
10/1/2020,23:30:45,8535,289,395,6.27,100,4.86,81
10/1/2020,23:35:45,8540,289,395,6.05,100,4.86,81
10/1/2020,23:40:45,8545,289,395,6.05,100,4.88,81
10/1/2020,23:45:45,8550,289,395,5.99,100,4.86,81
10/1/2020,23:50:45,8555,290,395,5.88,100,4.94,75
10/1/2020,23:55:45,8560,289,395,5.88,100,5.07,75
11/1/2020,0:00:25,8565,289,395,5.88,100,5.07,75
11/1/2020,0:05:35,8570,289,395,5.88,100,5.07,75
11/1/2020,0:10:45,8575,288,395,5.88,100,5.07,75
11/1/2020,0:15:56,8580,290,396,5.8,100,5.13,75
11/1/2020,0:20:14,8585,289,396,5.8,100,5.12,75
11/1/2020,0:25:14,8590,290,396,5.8,100,5.11,75
11/1/2020,0:30:24,8595,290,396,5.91,100,5.11,75
11/1/2020,0:35:34,8600,289,396,5.9,100,5.28,75
11/1/2020,0:40:13,8605,289,396,5.9,100,5.28,75
11/1/2020,0:45:13,8610,289,396,5.95,100,5.33,75
11/1/2020,0:50:23,8615,289,396,5.9,100,5.33,75
11/1/2020,0:55:33,8620,289,396,5.9,100,5.44,75
11/1/2020,1:00:13,8625,289,396,5.9,100,5.44,75
11/1/2020,1:05:23,8630,290,396,5.47,93,5.48,75
11/1/2020,1:10:44,8635,289,396,5.84,93,5.48,75
11/1/2020,1:15:54,8640,289,396,5.84,93,5.7,75
11/1/2020,1:20:13,8645,289,396,5.84,93,5.58,75
11/1/2020,1:25:13,8650,290,396,5.84,93,5.58,75
11/1/2020,1:30:14,8655,289,396,5.83,93,5.84,75
11/1/2020,1:35:24,8660,290,396,5.84,93,5.86,75
11/1/2020,1:40:34,8665,290,396,5.78,100,5.86,75
11/1/2020,1:45:14,8670,290,396,5.73,100,5.91,75
11/1/2020,1:50:24,8675,290,396,5.79,100,6.03,75
11/1/2020,1:55:14,8680,289,396,5.79,100,6.06,75
11/1/2020,2:00:25,8685,289,397,5.73,100,6.03,75
11/1/2020,2:05:35,8690,289,397,5.73,100,6.06,75
11/1/2020,2:10:45,8695,234,397,5.73,100,6.22,75
11/1/2020,2:15:55,8700,237,397,5.73,100,6.24,75
11/1/2020,2:20:05,8705,289,397,5.68,100,6.35,75
11/1/2020,2:25:13,8710,289,397,5.74,100,6.35,75
11/1/2020,2:30:14,8715,289,396,5.74,100,6.35,75
11/1/2020,2:35:14,8720,289,397,5.68,100,6.37,75
11/1/2020,2:40:14,8725,290,397,5.13,100,6.37,75
11/1/2020,2:45:14,8730,290,397,5.28,93,6.48,75
11/1/2020,2:50:14,8735,290,397,5.28,93,6.53,75
11/1/2020,2:55:24,8740,290,397,5.3,93,6.6,75
11/1/2020,3:05:13,8745,290,397,5.3,93,6.6,75
11/1/2020,3:10:13,8750,290,397,5.3,93,6.61,75
11/1/2020,3:15:23,8755,290,397,5.78,93,6.67,75
11/1/2020,3:20:33,8760,290,397,5.84,93,6.67,75
11/1/2020,3:25:54,8765,290,397,5.84,93,6.79,75
11/1/2020,3:30:06,8770,290,397,5.02,93,6.87,75
11/1/2020,3:35:14,8775,290,397,5.03,93,6.8,75
11/1/2020,3:40:24,8780,289,397,5.71,93,6.93,75
11/1/2020,3:45:13,8785,290,397,5.18,93,7.05,75
11/1/2020,3:50:15,8790,290,397,5.71,93,6.93,75
11/1/2020,3:55:23,8795,289,398,5.04,93,7.1,75
11/1/2020,4:00:13,8800,290,398,5.69,93,7.18,75
11/1/2020,4:05:13,8805,290,398,5.69,93,7.29,70
11/1/2020,4:10:14,8810,290,397,5.69,93,7.33,70
11/1/2020,4:15:14,8815,290,398,5.69,93,7.42,70
11/1/2020,4:20:14,8820,290,398,5.62,93,7.42,70
11/1/2020,4:25:24,8825,290,398,5.69,93,7.57,70
11/1/2020,4:30:34,8830,290,398,5.49,93,7.57,70
11/1/2020,4:35:14,8835,289,398,5.49,93,7.68,76
11/1/2020,4:40:14,8840,290,398,5.49,93,7.69,76
11/1/2020,4:45:13,8845,290,398,5.58,93,7.83,76
11/1/2020,4:50:13,8850,290,398,5.57,93,7.86,76
11/1/2020,4:55:23,8855,290,398,5.57,93,7.86,76
11/1/2020,5:00:33,8860,290,398,5.69,93,7.86,76
11/1/2020,5:05:33,8865,290,398,5.69,93,7.83,76
11/1/2020,5:10:33,8870,291,398,5.62,93,7.84,76
11/1/2020,5:15:33,8875,290,398,5.62,93,7.84,76
11/1/2020,5:20:33,8880,290,398,5.62,93,7.84,76
11/1/2020,5:25:33,8885,291,398,5.55,93,7.91,76
11/1/2020,5:30:33,8890,232,398,5.6,93,8,76
11/1/2020,5:35:33,8895,291,398,5.62,93,8,76
11/1/2020,5:40:33,8900,290,398,5.62,93,8.09,81
11/1/2020,5:45:33,8905,290,398,5.62,93,8.1,81
11/1/2020,5:50:33,8910,290,398,5.62,93,8.14,81
11/1/2020,5:55:33,8915,290,398,5.68,93,8.14,81
11/1/2020,6:00:33,8920,290,399,5.68,93,8.23,81
11/1/2020,6:05:33,8925,290,399,5.58,93,8.22,76
11/1/2020,6:10:33,8930,290,399,5.58,93,8.22,76
11/1/2020,6:15:33,8935,290,399,5.58,93,8.23,76
11/1/2020,6:20:33,8940,291,399,5.58,93,8.23,76
11/1/2020,6:25:33,8945,290,399,5.57,93,8.34,76
11/1/2020,6:30:33,8950,290,399,5.57,93,8.34,76
11/1/2020,6:35:33,8955,290,399,5.75,93,8.34,76
11/1/2020,6:40:33,8960,290,399,5.75,93,8.34,76
11/1/2020,6:45:33,8965,290,399,5.75,93,8.4,81
11/1/2020,6:50:33,8970,236,399,5.75,93,8.48,81
11/1/2020,6:55:33,8975,290,399,5.63,93,8.5,81
11/1/2020,7:00:33,8980,290,399,5.75,93,8.5,81
11/1/2020,7:05:33,8985,290,399,5.63,93,8.51,76
11/1/2020,7:10:33,8990,290,399,5.7,93,8.51,76
11/1/2020,7:15:33,8995,290,399,5.7,93,8.52,76
11/1/2020,7:20:33,9000,290,399,6.23,93,8.53,76
11/1/2020,7:25:33,9005,290,399,6.23,93,8.58,76
11/1/2020,7:30:33,9010,290,399,5.45,93,8.59,76
11/1/2020,7:35:33,9015,290,399,5.46,93,8.59,76
11/1/2020,7:40:33,9020,290,400,5.46,93,8.64,76
11/1/2020,7:45:33,9025,290,400,5.52,93,8.64,76
11/1/2020,7:50:33,9030,291,400,5.52,93,8.78,76
11/1/2020,7:55:33,9035,291,400,6.12,93,8.78,76
11/1/2020,8:00:33,9040,290,400,6.93,93,8.8,76
11/1/2020,8:05:43,9045,290,400,6.93,93,8.8,76
11/1/2020,8:10:43,9050,291,400,6.94,93,8.83,76
11/1/2020,8:15:43,9055,291,400,6.94,93,8.83,76
11/1/2020,8:20:43,9060,291,400,7.02,93,8.83,76
11/1/2020,8:25:43,9065,290,400,7.79,93,8.87,76
11/1/2020,8:30:43,9070,290,400,7.34,93,8.87,76
11/1/2020,8:35:43,9075,250,400,7.79,93,8.82,76
11/1/2020,8:40:43,9080,290,400,7.44,93,8.82,76
11/1/2020,8:45:43,9085,291,400,7.68,93,8.86,76
11/1/2020,8:50:43,9090,290,400,7.78,93,8.88,76
11/1/2020,8:55:43,9095,290,400,7.68,93,8.87,76
11/1/2020,9:00:43,9100,290,400,9.05,87,8.87,76
11/1/2020,9:05:43,9105,291,400,9.11,87,8.88,76
11/1/2020,9:10:43,9110,290,400,9.17,87,8.92,76
11/1/2020,9:15:43,9115,291,400,9.17,87,8.92,76
11/1/2020,9:20:43,9120,232,400,9.17,87,8.92,76
11/1/2020,9:25:43,9125,291,400,7.99,87,8.93,76
11/1/2020,9:30:43,9130,290,400,8.25,87,8.95,76
11/1/2020,9:35:43,9135,290,400,8.03,87,9.08,76
11/1/2020,9:40:43,9140,290,400,8.18,87,9.08,76
11/1/2020,9:45:43,9145,290,400,7.73,87,9.09,76
11/1/2020,9:50:43,9150,290,401,9.21,87,9.09,76
11/1/2020,9:55:43,9155,290,401,8.26,76,9.09,76
11/1/2020,10:00:43,9160,291,401,10.23,76,9.18,76
11/1/2020,10:05:43,9165,290,401,10.32,76,9.19,76
11/1/2020,10:10:43,9170,233,401,10.23,76,9.23,76
11/1/2020,10:15:43,9175,290,401,10.31,76,9.25,76
11/1/2020,10:20:43,9180,290,401,10.52,76,9.23,76
11/1/2020,10:25:43,9185,291,401,10.31,76,9.23,76
11/1/2020,10:30:43,9190,290,401,10.03,76,9.21,76
11/1/2020,10:35:43,9195,290,401,10.03,76,9.21,76
11/1/2020,10:40:43,9200,290,401,10.03,76,9.3,76
11/1/2020,10:45:43,9205,291,401,11.77,76,9.29,76
11/1/2020,10:50:43,9210,291,401,12.02,76,9.28,76
11/1/2020,10:55:43,9215,290,401,12.33,76,9.25,76
11/1/2020,11:00:43,9220,290,401,12.33,76,9.29,81
11/1/2020,11:05:43,9225,290,401,12.39,76,9.29,81
11/1/2020,11:10:43,9230,290,402,12.39,76,9.36,81
11/1/2020,11:15:43,9235,290,402,12.55,76,9.36,81
11/1/2020,11:20:43,9240,291,402,12.55,76,9.35,81
11/1/2020,11:25:43,9245,290,402,12.96,72,9.35,81
11/1/2020,11:30:43,9250,291,402,12.96,72,9.35,93
11/1/2020,11:35:43,9255,290,402,12.96,72,9.35,93
11/1/2020,11:40:43,9260,291,402,13.18,72,9.35,93
11/1/2020,11:45:43,9265,292,402,13.24,72,9.39,93
11/1/2020,11:50:43,9270,292,402,13.31,63,9.41,93
11/1/2020,11:55:43,9275,291,402,13.24,72,9.41,93
11/1/2020,12:00:43,9280,292,402,13.8,63,9.48,76
11/1/2020,12:05:43,9285,291,403,13.86,63,9.55,76
11/1/2020,12:10:43,9290,291,402,13.71,63,9.56,76
11/1/2020,12:15:43,9295,291,402,13.71,63,9.55,76
11/1/2020,12:20:43,9300,291,403,13.71,63,9.56,76
11/1/2020,12:25:43,9305,292,403,14.09,72,9.55,76
11/1/2020,12:30:43,9310,292,403,14.1,72,9.56,76
11/1/2020,12:35:43,9315,292,403,14.1,72,9.56,76
11/1/2020,12:40:43,9320,291,403,14.1,72,9.56,76
11/1/2020,12:45:43,9325,292,403,13.9,77,9.63,76
11/1/2020,12:50:43,9330,291,403,13.95,77,9.7,81
11/1/2020,12:55:43,9335,292,403,13.9,77,9.73,81
11/1/2020,13:00:43,9340,292,403,13.95,77,9.7,81
11/1/2020,13:05:43,9345,291,403,14.1,77,9.7,81
11/1/2020,13:10:43,9350,292,403,14.17,77,9.7,81
11/1/2020,13:15:43,9355,292,403,14.1,77,9.74,81
11/1/2020,13:20:43,9360,291,403,14.52,63,9.74,81
11/1/2020,13:25:43,9365,292,403,14.67,63,9.78,76
11/1/2020,13:30:43,9370,292,403,14.6,63,9.81,76
11/1/2020,13:35:43,9375,291,403,14.6,63,9.81,76
11/1/2020,13:40:43,9380,292,403,14.61,63,9.82,76
11/1/2020,13:45:43,9385,292,403,14.72,59,9.83,76
11/1/2020,13:50:43,9390,293,403,14.11,72,9.82,76
11/1/2020,13:55:43,9395,292,403,14.03,72,9.83,76
11/1/2020,14:00:43,9400,292,403,14.19,72,9.82,76
11/1/2020,14:05:43,9405,291,403,14.03,72,9.88,76
11/1/2020,14:10:43,9410,292,403,14.19,72,9.87,76
11/1/2020,14:15:43,9415,292,403,14.19,72,9.85,76
11/1/2020,14:20:43,9420,291,404,13.95,72,9.87,76
11/1/2020,14:25:43,9425,252,404,13.87,72,9.9,76
11/1/2020,14:30:43,9430,292,404,13.87,72,9.9,76
11/1/2020,14:35:43,9435,292,404,13.87,72,9.93,76
11/1/2020,14:40:43,9440,291,404,14.22,72,9.94,76
11/1/2020,14:45:43,9445,291,404,14.22,72,9.95,76
11/1/2020,15:00:33,9450,292,404,14.39,59,9.95,76
11/1/2020,15:05:33,9455,291,404,14.33,59,9.95,76
11/1/2020,15:10:33,9460,292,404,14.33,59,9.94,76
11/1/2020,15:15:33,9465,291,404,14.27,59,9.95,76
11/1/2020,15:20:33,9470,292,404,14.2,63,9.95,76
11/1/2020,15:25:33,9475,291,404,14.2,63,9.87,76
11/1/2020,15:30:33,9480,292,404,14.01,63,9.89,76
11/1/2020,15:35:33,9485,292,404,13.9,63,9.87,76
11/1/2020,15:40:33,9490,292,404,13.9,63,9.91,76
11/1/2020,15:45:33,9495,291,404,13.9,63,9.91,76
11/1/2020,15:50:33,9500,291,405,13.63,59,9.91,76
11/1/2020,15:55:33,9505,240,405,13.63,59,9.92,76
11/1/2020,16:00:33,9510,252,405,13.35,59,9.92,76
11/1/2020,16:05:33,9515,252,405,13.19,59,9.95,76
11/1/2020,16:10:33,9520,291,405,13.19,59,9.95,76
11/1/2020,16:15:33,9525,292,405,12.8,59,9.93,76
11/1/2020,16:20:33,9530,292,405,12.8,59,9.93,76
11/1/2020,16:25:33,9535,292,405,12.02,62,9.96,76
11/1/2020,16:30:33,9540,292,405,12.02,62,9.96,76
11/1/2020,16:35:33,9545,238,405,11.8,62,9.99,76
11/1/2020,16:40:33,9550,292,405,11.53,62,9.99,76
11/1/2020,16:45:33,9555,292,405,11.59,62,10,76
11/1/2020,16:50:33,9560,292,405,11.11,76,9.99,76
11/1/2020,16:55:33,9565,292,405,10.57,76,9.98,76
11/1/2020,17:00:33,9570,292,406,10.57,76,9.98,76
11/1/2020,17:05:33,9575,292,405,10.57,76,9.98,76
11/1/2020,17:10:33,9580,292,406,11.44,76,9.93,76
11/1/2020,17:15:33,9585,291,406,11.45,76,9.93,76
11/1/2020,17:20:33,9590,291,406,11.05,81,9.92,76
11/1/2020,17:25:33,9595,291,406,11.05,81,9.92,76
11/1/2020,17:30:33,9600,291,406,11.05,81,9.92,76
11/1/2020,17:35:33,9605,291,406,11.05,81,9.91,76
11/1/2020,17:40:33,9610,291,406,10.88,87,9.91,76
11/1/2020,17:45:33,9615,291,406,10.88,87,9.89,76
11/1/2020,17:50:33,9620,291,406,10.58,87,9.89,76
11/1/2020,17:55:33,9625,292,406,10.58,87,9.88,76
11/1/2020,18:00:33,9630,291,406,10.58,87,9.84,76
11/1/2020,18:05:33,9635,252,406,10.58,87,9.84,76
11/1/2020,18:10:33,9640,239,406,10.17,93,9.84,76
11/1/2020,18:15:33,9645,292,406,10.17,93,9.83,76
11/1/2020,18:20:33,9650,292,406,9.13,93,9.83,76
11/1/2020,18:25:33,9655,291,406,9.13,93,9.83,76
11/1/2020,18:30:33,9660,292,407,9.08,93,9.83,76
11/1/2020,18:35:33,9665,291,407,9.08,93,9.83,76
11/1/2020,18:40:33,9670,291,407,9.02,87,9.83,76
11/1/2020,18:45:33,9675,292,407,8.98,87,9.81,76
11/1/2020,18:50:33,9680,292,407,8.99,87,9.83,76
11/1/2020,18:55:33,9685,252,407,8.99,87,9.85,76
11/1/2020,19:00:33,9690,292,407,8.99,87,9.85,76
11/1/2020,19:05:33,9695,292,407,8.99,87,9.83,76
11/1/2020,19:10:33,9700,292,407,8.99,87,9.86,76
11/1/2020,19:15:33,9705,292,407,8.03,93,9.83,76
11/1/2020,19:20:33,9710,291,407,8.04,93,9.81,76
11/1/2020,19:25:33,9715,291,407,7.73,93,9.81,76
11/1/2020,19:30:33,9720,291,407,7.58,93,9.81,76
11/1/2020,19:35:33,9725,291,407,6.65,93,9.82,76
11/1/2020,19:40:33,9730,291,408,6.61,93,9.85,76
11/1/2020,19:45:33,9735,291,408,6.61,93,9.82,76
11/1/2020,19:50:33,9740,291,408,6.61,93,9.87,76
11/1/2020,19:55:33,9745,290,408,6.54,93,9.89,76
